"logger","sensor","depth","log_start","raw_missing_pct","rmv_pct","total_rows","flag_c","flag_t","flag_l","flag_n","flag_z","flag_.","flag_f","flag_p","flag_s","flag_X","flag_r"
"Cw32C","vwc","15","3/13/2023 16:30",27.76,0,26902,0,7467,7,0,0,0,0,0,0,0,0
"Cw32C","vwc","50a","3/13/2023 16:30",30.28,0,26902,0,7467,7,680,0,0,0,0,0,0,0
"Cw32C","vwc","50b","3/13/2023 16:30",27.76,0,26902,0,7467,7,0,0,0,0,0,0,0,0
"Cw32C","vwc","79","3/13/2023 16:30",27.76,0,26902,0,7467,7,0,0,0,0,0,0,0,0
"Cw32C","vwc_temp","15","3/13/2023 16:30",27.76,0,26902,0,7467,7,0,0,0,0,0,0,0,0
"Cw32C","vwc_temp","50a","3/13/2023 16:30",30.28,0,26902,0,7467,7,680,0,0,0,0,0,0,0
"Cw32C","vwc_temp","50b","3/13/2023 16:30",27.76,0,26902,0,7467,7,0,0,0,0,0,0,0,0
"Cw32C","vwc_temp","79","3/13/2023 16:30",27.76,0,26902,0,7467,7,0,0,0,0,0,0,0,0
"Cw32D","matric","15","3/30/2022 17:00",35.9,0.62,26897,168,9657,80,0,0,0,0,0,1,0,0
"Cw32D","matric","90","3/30/2022 17:00",35.9,0.62,26897,168,9657,80,0,0,0,0,0,1,0,0
"Cw32D","matric_temp","15","3/30/2022 17:00",35.9,0,26897,0,9657,80,0,0,0,0,0,1,0,0
"Cw32D","matric_temp","90","3/30/2022 17:00",35.9,0,26897,0,9657,80,0,0,0,0,0,1,0,0
"Cw32D","satext","15","3/30/2022 17:00",100,0,26897,0,9657,0,17240,0,0,0,0,0,0,0
"Cw32D","satext","50a","3/30/2022 17:00",100,0,26897,0,9657,0,17240,0,0,0,0,0,0,0
"Cw32D","satext","50b","3/30/2022 17:00",100,0,26897,0,9657,0,17240,0,0,0,0,0,0,0
"Cw32D","satext","90","3/30/2022 17:00",100,0,26897,0,9657,0,17240,0,0,0,0,0,0,0
"Cw32D","vwc","15","3/30/2022 17:00",36.19,0,26897,0,9657,2,78,0,0,0,0,1,0,0
"Cw32D","vwc","50a","3/30/2022 17:00",36.19,0,26897,0,9657,2,78,0,0,0,0,1,0,0
"Cw32D","vwc","50b","3/30/2022 17:00",35.9,0,26897,0,9657,80,0,0,0,0,0,1,0,0
"Cw32D","vwc","90","3/30/2022 17:00",35.9,0,26897,0,9657,80,0,0,0,0,0,1,0,0
"Cw32D","vwc_temp","15","3/30/2022 17:00",36.19,0,26897,0,9657,2,78,0,0,0,0,1,0,0
"Cw32D","vwc_temp","50a","3/30/2022 17:00",36.19,0,26897,0,9657,2,78,0,0,0,0,1,0,0
"Cw32D","vwc_temp","50b","3/30/2022 17:00",35.9,0,26897,0,9657,80,0,0,0,0,0,1,0,0
"Cw32D","vwc_temp","90","3/30/2022 17:00",35.9,0,26897,0,9657,80,0,0,0,0,0,1,0,0
"Cw32E","matric","15","3/30/2022 11:30",34.47,0.63,26679,168,9197,40,0,0,0,0,0,0,0,0
"Cw32E","matric","90","3/30/2022 11:30",34.47,0.63,26679,168,9197,40,0,0,0,0,0,0,0,0
"Cw32E","matric_temp","15","3/30/2022 11:30",34.47,0,26679,0,9197,40,0,0,0,0,0,0,0,0
"Cw32E","matric_temp","90","3/30/2022 11:30",34.47,0,26679,0,9197,40,0,0,0,0,0,0,0,0
"Cw32E","satext","15","3/30/2022 11:30",89.06,0,26679,0,9197,0,14563,0,0,0,0,0,0,0
"Cw32E","satext","50a","3/30/2022 11:30",89.06,9.86,26679,0,9197,0,14563,2630,0,0,0,0,0,0
"Cw32E","satext","50b","3/30/2022 11:30",89.06,0.8,26679,0,9197,0,14563,213,0,0,0,0,0,0
"Cw32E","satext","90","3/30/2022 11:30",89.06,0,26679,0,9197,0,14563,0,0,0,0,0,0,0
"Cw32E","vwc","15","3/30/2022 11:30",34.47,0,26679,0,9197,40,0,0,0,0,0,0,0,0
"Cw32E","vwc","50a","3/30/2022 11:30",34.47,0,26679,0,9197,40,0,0,0,0,0,0,0,0
"Cw32E","vwc","50b","3/30/2022 11:30",34.47,0,26679,0,9197,40,0,0,0,0,0,0,0,0
"Cw32E","vwc","90","3/30/2022 11:30",34.47,0,26679,0,9197,40,0,0,0,0,0,0,0,0
"Cw32E","vwc_temp","15","3/30/2022 11:30",34.47,0,26679,0,9197,40,0,0,0,0,0,0,0,0
"Cw32E","vwc_temp","50a","3/30/2022 11:30",34.47,0,26679,0,9197,40,0,0,0,0,0,0,0,0
"Cw32E","vwc_temp","50b","3/30/2022 11:30",34.47,0,26679,0,9197,40,0,0,0,0,0,0,0,0
"Cw32E","vwc_temp","90","3/30/2022 11:30",34.47,0,26679,0,9197,40,0,0,0,0,0,0,0,0
"Cw32F","matric","15","3/30/2022 17:00",41.89,100.63,26846,168,11246,32,0,0,0,0,0,0,26846,0
"Cw32F","matric","80","3/30/2022 17:00",41.89,0.63,26846,168,11246,32,0,0,0,0,0,0,0,0
"Cw32F","matric_temp","15","3/30/2022 17:00",41.89,0,26846,0,11246,32,0,0,0,0,0,0,0,0
"Cw32F","matric_temp","80","3/30/2022 17:00",41.89,0,26846,0,11246,32,0,0,0,0,0,0,0,0
"Cw32F","satext","15","3/30/2022 17:00",88.23,0,26846,0,11246,0,12440,0,0,0,0,0,0,0
"Cw32F","satext","50a","3/30/2022 17:00",88.23,0,26846,0,11246,0,12440,0,0,0,0,0,0,0
"Cw32F","satext","50b","3/30/2022 17:00",88.23,0,26846,0,11246,0,12440,0,0,0,0,0,0,0
"Cw32F","satext","80","3/30/2022 17:00",88.23,0,26846,0,11246,0,12440,0,0,0,0,0,0,0
"Cw32F","vwc","15","3/30/2022 17:00",41.89,0,26846,0,11246,32,0,0,0,0,0,0,0,0
"Cw32F","vwc","50a","3/30/2022 17:00",41.89,0,26846,0,11246,32,0,0,0,0,0,0,0,0
"Cw32F","vwc","50b","3/30/2022 17:00",41.89,0,26846,0,11246,32,0,0,0,0,0,0,0,0
"Cw32F","vwc","80","3/30/2022 17:00",41.89,0,26846,0,11246,32,0,0,0,0,0,0,0,0
"Cw32F","vwc_temp","15","3/30/2022 17:00",41.89,0,26846,0,11246,32,0,0,0,0,0,0,0,0
"Cw32F","vwc_temp","50a","3/30/2022 17:00",41.89,0,26846,0,11246,32,0,0,0,0,0,0,0,0
"Cw32F","vwc_temp","50b","3/30/2022 17:00",41.89,0,26846,0,11246,32,0,0,0,0,0,0,0,0
"Cw32F","vwc_temp","80","3/30/2022 17:00",41.89,0,26846,0,11246,32,0,0,0,0,0,0,0,0
"Cw7A","matric","19","3/28/2022 13:15",60.94,0.62,26973,168,8906,111,7531,0,0,0,0,0,0,0
"Cw7A","matric","64","3/28/2022 13:15",53.74,0.62,26973,168,8906,111,5589,0,0,0,0,0,0,0
"Cw7A","matric_temp","19","3/28/2022 13:15",60.94,0,26973,0,8906,111,7531,0,0,0,0,0,0,0
"Cw7A","matric_temp","64","3/28/2022 13:15",53.74,0,26973,0,8906,111,5589,0,0,0,0,0,0,0
"Cw7A","satext","20","3/28/2022 13:15",95.4,0,26973,0,8906,0,16825,0,0,0,0,0,0,0
"Cw7A","satext","50a","3/28/2022 13:15",95.4,0,26973,0,8906,0,16825,0,0,0,0,0,0,0
"Cw7A","satext","50b","3/28/2022 13:15",95.4,0,26973,0,8906,0,16825,0,0,0,0,0,0,0
"Cw7A","satext","64","3/28/2022 13:15",95.4,4.58,26973,0,8906,0,16825,1235,0,0,0,0,0,0
"Cw7A","vwc","20","3/28/2022 13:15",53.74,0,26973,0,8906,111,5589,0,0,0,2,0,0,0
"Cw7A","vwc","50a","3/28/2022 13:15",60.94,0,26973,0,8906,111,7531,0,0,0,1,0,0,0
"Cw7A","vwc","50b","3/28/2022 13:15",53.74,0,26973,0,8906,111,5589,0,0,0,0,0,0,0
"Cw7A","vwc","64","3/28/2022 13:15",53.74,0,26973,0,8906,111,5589,0,0,0,1,0,0,0
"Cw7A","vwc_temp","20","3/28/2022 13:15",53.74,0,26973,0,8906,111,5589,0,0,0,0,0,0,0
"Cw7A","vwc_temp","50a","3/28/2022 13:15",60.94,0,26973,0,8906,111,7531,0,0,0,0,0,0,0
"Cw7A","vwc_temp","50b","3/28/2022 13:15",53.74,0,26973,0,8906,111,5589,0,0,0,0,0,0,0
"Cw7A","vwc_temp","64","3/28/2022 13:15",53.74,0,26973,0,8906,111,5589,0,0,0,0,0,0,0
"Cw7B","matric","18","3/28/2022 14:45",32.19,0.62,26971,168,5536,3,3146,0,0,0,0,0,0,0
"Cw7B","matric","90","3/28/2022 14:45",37.73,0.62,26971,168,5536,3,4641,0,0,0,0,0,0,0
"Cw7B","matric_temp","18","3/28/2022 14:45",32.19,0,26971,0,5536,3,3146,0,0,0,0,0,0,0
"Cw7B","matric_temp","90","3/28/2022 14:45",37.73,0,26971,0,5536,3,4641,0,0,0,0,0,0,0
"Cw7B","satext","18","3/28/2022 14:45",91.44,0,26971,0,5536,0,19126,0,0,0,0,0,0,0
"Cw7B","satext","50a","3/28/2022 14:45",91.44,0,26971,0,5536,0,19126,0,0,0,0,0,0,0
"Cw7B","satext","50b","3/28/2022 14:45",91.44,0,26971,0,5536,0,19126,0,0,0,0,0,0,0
"Cw7B","satext","90","3/28/2022 14:45",91.44,0,26971,0,5536,0,19126,0,0,0,0,0,0,0
"Cw7B","vwc","18","3/28/2022 14:45",32.19,0,26971,0,5536,3,3146,0,0,0,0,0,0,0
"Cw7B","vwc","50a","3/28/2022 14:45",35.53,0,26971,0,5536,3,4047,0,0,0,0,0,0,0
"Cw7B","vwc","50b","3/28/2022 14:45",32.19,0,26971,0,5536,3,3146,0,0,0,1,0,0,0
"Cw7B","vwc","90","3/28/2022 14:45",32.19,0,26971,0,5536,3,3146,0,0,0,0,0,0,0
"Cw7B","vwc_temp","18","3/28/2022 14:45",32.19,0,26971,0,5536,3,3146,0,0,0,0,0,0,0
"Cw7B","vwc_temp","50a","3/28/2022 14:45",35.53,0,26971,0,5536,3,4047,0,0,0,0,0,0,0
"Cw7B","vwc_temp","50b","3/28/2022 14:45",32.19,0,26971,0,5536,3,3146,0,0,0,0,0,0,0
"Cw7B","vwc_temp","90","3/28/2022 14:45",32.19,0,26971,0,5536,3,3146,0,0,0,0,0,0,0
"Cw7C","matric","18","3/29/2022 12:30",27.94,0.88,19117,168,4970,29,371,0,0,0,0,0,0,0
"Cw7C","matric","94","3/29/2022 12:30",27.94,0.88,19117,168,4970,29,371,0,0,0,0,0,0,0
"Cw7C","matric_temp","18","3/29/2022 12:30",27.94,0,19117,0,4970,29,371,0,0,0,0,0,0,0
"Cw7C","matric_temp","94","3/29/2022 12:30",27.94,0,19117,0,4970,29,371,0,0,0,0,0,0,0
"Cw7C","satext","17","3/29/2022 12:30",73.06,0,19117,0,4970,0,8997,0,0,0,0,0,0,0
"Cw7C","satext","50a","3/29/2022 12:30",73.06,0,19117,0,4970,0,8997,0,0,0,0,0,0,0
"Cw7C","satext","50b","3/29/2022 12:30",73.38,0,19117,0,4970,0,9059,0,0,0,0,0,0,0
"Cw7C","satext","95","3/29/2022 12:30",73.06,0,19117,0,4970,0,8997,0,0,0,0,0,0,0
"Cw7C","vwc","17","3/29/2022 12:30",27.94,0,19117,0,4970,29,371,0,0,0,0,0,0,0
"Cw7C","vwc","50a","3/29/2022 12:30",27.94,0,19117,0,4970,29,371,0,0,0,0,0,0,0
"Cw7C","vwc","50b","3/29/2022 12:30",28.26,0,19117,0,4970,29,433,0,0,0,0,0,0,0
"Cw7C","vwc","95","3/29/2022 12:30",27.94,0,19117,0,4970,29,371,0,0,0,0,0,0,0
"Cw7C","vwc_temp","17","3/29/2022 12:30",27.94,0,19117,0,4970,29,371,0,0,0,0,0,0,0
"Cw7C","vwc_temp","50a","3/29/2022 12:30",27.94,0,19117,0,4970,29,371,0,0,0,0,0,0,0
"Cw7C","vwc_temp","50b","3/29/2022 12:30",28.26,0,19117,0,4970,29,433,0,0,0,0,0,0,0
"Cw7C","vwc_temp","95","3/29/2022 12:30",27.94,0,19117,0,4970,29,371,0,0,0,0,0,0,0
"Cw7D","matric","18","3/29/2022 12:00",24.13,0.62,26930,168,6494,0,3,0,0,0,0,0,0,0
"Cw7D","matric","63","3/29/2022 12:00",24.11,0.62,26930,168,6494,0,0,0,0,0,0,0,0,0
"Cw7D","matric_temp","18","3/29/2022 12:00",24.13,0,26930,0,6494,0,3,0,0,0,0,0,0,0
"Cw7D","matric_temp","63","3/29/2022 12:00",24.11,0,26930,0,6494,0,0,0,0,0,0,0,0,0
"Cw7D","satext","18","3/29/2022 12:00",81.04,0,26930,0,6494,0,15331,0,0,0,0,0,0,0
"Cw7D","satext","50a","3/29/2022 12:00",81.03,0,26930,0,6494,0,15328,0,0,0,0,0,0,0
"Cw7D","satext","50b","3/29/2022 12:00",81.04,0,26930,0,6494,0,15331,0,0,0,0,0,0,0
"Cw7D","satext","63","3/29/2022 12:00",81.03,0,26930,0,6494,0,15328,0,0,0,0,0,0,0
"Cw7D","vwc","18","3/29/2022 12:00",24.13,0,26930,0,6494,0,3,0,0,0,1,0,0,0
"Cw7D","vwc","50b","3/29/2022 12:00",24.13,0,26930,0,6494,0,3,0,0,0,2,0,0,0
"Cw7D","vwc","50a","3/29/2022 12:00",24.11,0,26930,0,6494,0,0,0,0,0,1,0,0,0
"Cw7D","vwc","63","3/29/2022 12:00",24.11,0,26930,0,6494,0,0,0,0,0,2,0,0,0
"Cw7D","vwc_temp","18","3/29/2022 12:00",24.13,0,26930,0,6494,0,3,0,0,0,0,0,0,0
"Cw7D","vwc_temp","50b","3/29/2022 12:00",24.13,0,26930,0,6494,0,3,0,0,0,0,0,0,0
"Cw7D","vwc_temp","50a","3/29/2022 12:00",24.11,0,26930,0,6494,0,0,0,0,0,0,0,0,0
"Cw7D","vwc_temp","63","3/29/2022 12:00",24.11,0,26930,0,6494,0,0,0,0,0,0,0,0,0
"Cw7E","matric","18","3/28/2022 17:15",36.23,0.62,26948,168,6828,40,2934,0,0,0,0,0,0,0
"Cw7E","matric","70","3/28/2022 17:15",36.23,0.62,26948,168,6828,40,2934,0,0,0,0,0,0,0
"Cw7E","matric_temp","18","3/28/2022 17:15",36.23,0,26948,0,6828,40,2934,0,0,0,0,0,0,0
"Cw7E","matric_temp","70","3/28/2022 17:15",36.23,0,26948,0,6828,40,2934,0,0,0,0,0,0,0
"Cw7E","satext","18","3/28/2022 17:15",87.57,0,26948,0,6828,12,16770,0,0,0,0,0,0,0
"Cw7E","satext","50a","3/28/2022 17:15",87.57,0,26948,0,6828,12,16770,0,0,0,0,0,0,0
"Cw7E","satext","50b","3/28/2022 17:15",87.57,0,26948,0,6828,12,16770,0,0,0,0,0,0,0
"Cw7E","satext","67","3/28/2022 17:15",87.57,0,26948,0,6828,12,16770,0,0,0,0,0,0,0
"Cw7E","vwc","18","3/28/2022 17:15",36.23,0,26948,0,6828,40,2934,0,0,0,0,0,0,0
"Cw7E","vwc","50a","3/28/2022 17:15",36.23,0,26948,0,6828,40,2934,0,0,0,0,0,0,0
"Cw7E","vwc","50b","3/28/2022 17:15",36.23,0,26948,0,6828,40,2934,0,0,0,2,0,0,0
"Cw7E","vwc","67","3/28/2022 17:15",36.23,0,26948,0,6828,40,2934,0,0,0,0,0,0,0
"Cw7E","vwc_temp","18","3/28/2022 17:15",36.23,0,26948,0,6828,40,2934,0,0,0,0,0,0,0
"Cw7E","vwc_temp","50a","3/28/2022 17:15",36.23,0,26948,0,6828,40,2934,0,0,0,0,0,0,0
"Cw7E","vwc_temp","50b","3/28/2022 17:15",36.23,0,26948,0,6828,40,2934,0,0,0,0,0,0,0
"Cw7E","vwc_temp","67","3/28/2022 17:15",36.23,0,26948,0,6828,40,2934,0,0,0,0,0,0,0
"Cw7F","matric","18","3/28/2022 17:00",69.15,0.69,24375,168,15938,162,917,0,0,0,0,0,0,0
"Cw7F","matric","100","3/28/2022 17:00",65.39,0.69,24375,168,15938,169,0,0,0,0,0,0,0,0
"Cw7F","matric_temp","18","3/28/2022 17:00",69.15,0,24375,0,15938,162,917,0,0,0,0,0,0,0
"Cw7F","matric_temp","100","3/28/2022 17:00",65.39,0,24375,0,15938,169,0,0,0,0,0,0,0,0
"Cw7F","satext","18","3/28/2022 17:00",82.2,0,24375,0,15938,7,4098,0,0,0,0,0,0,0
"Cw7F","satext","50a","3/28/2022 17:00",82.2,0,24375,0,15938,7,4098,0,0,0,0,0,0,0
"Cw7F","satext","50b","3/28/2022 17:00",82.2,0,24375,0,15938,7,4098,0,0,0,0,0,0,0
"Cw7F","satext","100","3/28/2022 17:00",85.96,0,24375,0,15938,0,5015,0,0,0,0,0,0,0
"Cw7F","vwc","18","3/28/2022 17:00",65.39,0,24375,0,15938,169,0,0,0,0,0,0,0,0
"Cw7F","vwc","50a","3/28/2022 17:00",65.39,0,24375,0,15938,169,0,0,0,0,0,0,0,0
"Cw7F","vwc","50b","3/28/2022 17:00",65.39,0,24375,0,15938,169,0,0,0,0,0,0,0,0
"Cw7F","vwc","100","3/28/2022 17:00",69.15,0,24375,0,15938,162,917,0,0,0,1,0,0,0
"Cw7F","vwc_temp","18","3/28/2022 17:00",65.39,0,24375,0,15938,169,0,0,0,0,0,0,0,0
"Cw7F","vwc_temp","50a","3/28/2022 17:00",65.39,0,24375,0,15938,169,0,0,0,0,0,0,0,0
"Cw7F","vwc_temp","50b","3/28/2022 17:00",65.39,0,24375,0,15938,169,0,0,0,0,0,0,0,0
"Cw7F","vwc_temp","100","3/28/2022 17:00",69.15,0,24375,0,15938,162,917,0,0,0,0,0,0,0
